Order ID,Order Date,Product,Price,Quantity,City,State
685136,18-12-2020,Fire Stick,64.41,4,Los Angeles,PA
152635,18-12-2020,Fire Stick,104.19,2,Los Angeles,CA
120946,18-12-2020,Kindle,84.25,3,Philadelphia,CA
720140,18-12-2020,Kindle,100.66,5,New York,AZ
453247,18-12-2020,Ring Doorbell,93.12,3,Los Angeles,IL
585260,18-12-2020,Ring Doorbell,72.65,1,Los Angeles,NY
930176,18-12-2020,Fire Stick,89.15,2,Phoenix,AZ
217729,18-12-2020,Ring Doorbell,98.22,1,Phoenix,PA
794519,18-12-2020,Alexa,92.81,5,Chicago,CA
385815,18-12-2020,Echo Dot,58.99,5,New York,NY
771810,18-12-2020,Fire Stick,65.54,2,Chicago,NY
550491,18-12-2020,Fire Stick,115.65,1,New York,IL
528734,18-12-2020,Alexa,57.89,4,Los Angeles,CA
419957,18-12-2020,Smart Plug,103.11,3,Chicago,AZ
196748,18-12-2020,Ring Doorbell,46.71,4,New York,NY
863580,18-12-2020,Smart Plug,65.28,5,Los Angeles,CA
500022,18-12-2020,Ring Doorbell,60.45,4,Philadelphia,PA
729021,18-12-2020,Echo Dot,85.41,1,Chicago,NY
226865,18-12-2020,Kindle,113.55,5,Los Angeles,PA
445695,18-12-2020,Fire Stick,95.06,4,Chicago,AZ
401364,18-12-2020,Alexa,43.48,3,Philadelphia,IL
379302,18-12-2020,Kindle,95.03,4,Los Angeles,NY
967424,18-12-2020,Kindle,31.71,4,Philadelphia,IL
686864,18-12-2020,Smart Plug,89.72,2,Chicago,AZ
974459,18-12-2020,Fire Stick,109.06,5,New York,AZ
255260,18-12-2020,Echo Dot,62.84,4,Philadelphia,IL
323687,18-12-2020,Alexa,94.58,3,Los Angeles,CA
420974,18-12-2020,Fire Stick,86.89,2,Philadelphia,PA
759379,18-12-2020,Kindle,38.32,5,Chicago,AZ
112419,18-12-2020,Kindle,57.89,1,Phoenix,CA
657985,18-12-2020,Echo Dot,91.35,1,Los Angeles,CA
447076,18-12-2020,Smart Plug,32.6,4,Philadelphia,NY
481856,18-12-2020,Echo Dot,79.4,3,Chicago,AZ
597784,19-12-2020,Echo Dot,79.09,4,Chicago,PA
719716,19-12-2020,Fire Stick,100.33,3,New York,CA
763333,19-12-2020,Ring Doorbell,117.93,3,Los Angeles,NY
863361,19-12-2020,Smart Plug,34.44,4,New York,CA
710937,19-12-2020,Kindle,38.29,3,New York,CA
484793,19-12-2020,Smart Plug,57.69,1,New York,PA
373280,19-12-2020,Fire Stick,81.71,5,Los Angeles,NY
971171,19-12-2020,Fire Stick,31.72,2,Los Angeles,NY
948934,19-12-2020,Ring Doorbell,56.21,3,Phoenix,CA
262357,19-12-2020,Echo Dot,40.8,1,Los Angeles,AZ
909471,19-12-2020,Ring Doorbell,86.45,3,Philadelphia,AZ
953152,19-12-2020,Fire Stick,94.19,5,New York,CA
223168,19-12-2020,Smart Plug,31.98,3,Phoenix,CA
712551,19-12-2020,Echo Dot,114.18,1,New York,CA
159155,19-12-2020,Echo Dot,96.31,2,Chicago,IL
116911,19-12-2020,Echo Dot,59.67,4,Chicago,PA
625204,19-12-2020,Smart Plug,95,1,Philadelphia,NY
945484,19-12-2020,Echo Dot,71.01,3,Philadelphia,PA
562326,19-12-2020,Alexa,91.04,2,Philadelphia,CA
856983,19-12-2020,Alexa,67.98,2,Chicago,AZ
379934,19-12-2020,Smart Plug,69.77,4,Los Angeles,AZ
576377,19-12-2020,Kindle,47,4,Phoenix,NY
498422,19-12-2020,Ring Doorbell,108.04,5,Philadelphia,CA
221937,19-12-2020,Kindle,112.18,3,Los Angeles,NY
185053,19-12-2020,Echo Dot,65.92,1,New York,AZ
412094,19-12-2020,Smart Plug,64.84,4,Chicago,AZ
478355,19-12-2020,Echo Dot,44.23,1,Phoenix,IL
942793,19-12-2020,Echo Dot,59.18,3,Los Angeles,IL
947883,19-12-2020,Alexa,102.19,3,Phoenix,AZ
399840,19-12-2020,Fire Stick,67.48,3,New York,PA
574857,19-12-2020,Smart Plug,100.75,4,Phoenix,AZ
726683,19-12-2020,Fire Stick,106.89,3,New York,IL
933160,19-12-2020,Alexa,60.87,4,New York,PA
417545,19-12-2020,Fire Stick,118.96,1,Los Angeles,NY
297298,19-12-2020,Ring Doorbell,83.52,2,Chicago,PA
649391,19-12-2020,Alexa,60.24,1,Los Angeles,NY
527479,19-12-2020,Ring Doorbell,40.37,5,New York,PA
882065,20-12-2020,Kindle,58.78,4,Chicago,AZ
569837,20-12-2020,Alexa,43.37,3,Phoenix,PA
412188,20-12-2020,Smart Plug,98.98,4,Los Angeles,AZ
682018,20-12-2020,Kindle,53.56,1,Phoenix,CA
125825,20-12-2020,Echo Dot,61.05,3,Los Angeles,AZ
831616,20-12-2020,Smart Plug,58.69,5,Phoenix,PA
597393,20-12-2020,Smart Plug,84.24,2,Phoenix,IL
137271,20-12-2020,Ring Doorbell,61.86,2,Los Angeles,AZ
177256,20-12-2020,Smart Plug,42.94,4,Philadelphia,PA
539948,20-12-2020,Fire Stick,86.32,2,Phoenix,NY
166433,20-12-2020,Fire Stick,75.68,5,Philadelphia,NY
837990,20-12-2020,Echo Dot,98.26,4,Chicago,PA
201999,20-12-2020,Fire Stick,53.01,3,Chicago,AZ
856350,20-12-2020,Smart Plug,107.54,3,Phoenix,PA
647860,20-12-2020,Ring Doorbell,64.35,3,Chicago,PA
662834,20-12-2020,Alexa,86.09,2,Philadelphia,CA
940597,20-12-2020,Echo Dot,119.21,2,Phoenix,PA
950122,20-12-2020,Echo Dot,92.08,3,Chicago,NY
546880,20-12-2020,Smart Plug,76.53,5,New York,CA
575551,20-12-2020,Kindle,54.25,3,Chicago,CA
830559,20-12-2020,Fire Stick,65.9,5,Chicago,NY
621727,20-12-2020,Kindle,37.85,5,Chicago,IL
136948,20-12-2020,Smart Plug,52.66,5,Los Angeles,NY
913439,20-12-2020,Kindle,60.6,3,Philadelphia,AZ
725107,20-12-2020,Smart Plug,105.63,3,Phoenix,IL
453351,20-12-2020,Fire Stick,38.33,3,New York,IL
584137,20-12-2020,Fire Stick,66.9,4,Chicago,NY
963204,20-12-2020,Echo Dot,76.07,3,Philadelphia,PA
646312,20-12-2020,Kindle,116.18,3,New York,CA
867768,20-12-2020,Kindle,63.74,2,Phoenix,CA
707200,20-12-2020,Kindle,118.22,5,Chicago,CA
879521,20-12-2020,Kindle,74.82,4,New York,NY
333746,20-12-2020,Ring Doorbell,94,2,Phoenix,AZ
511373,20-12-2020,Alexa,38.3,4,Philadelphia,NY
885427,20-12-2020,Echo Dot,91.93,2,Los Angeles,NY
971913,20-12-2020,Echo Dot,38.77,3,Los Angeles,NY
595336,21-12-2020,Alexa,78.07,3,Chicago,CA
450697,21-12-2020,Ring Doorbell,60.16,1,Chicago,CA
757116,21-12-2020,Kindle,58.99,4,Los Angeles,CA
331749,21-12-2020,Alexa,37.53,4,Los Angeles,PA
726776,21-12-2020,Ring Doorbell,92.14,5,Philadelphia,CA
721029,21-12-2020,Kindle,79.82,4,Los Angeles,NY
813411,21-12-2020,Alexa,65.35,1,Phoenix,NY
331773,21-12-2020,Echo Dot,117.9,4,New York,AZ
440354,21-12-2020,Alexa,32.73,3,New York,NY
274166,21-12-2020,Ring Doorbell,88.21,3,Chicago,CA
602066,21-12-2020,Smart Plug,72.71,3,New York,PA
843249,21-12-2020,Kindle,106.88,4,Phoenix,PA
497751,21-12-2020,Alexa,100.01,2,New York,CA
549251,21-12-2020,Kindle,44.09,3,Philadelphia,PA
616031,21-12-2020,Fire Stick,63.38,3,Los Angeles,NY
147367,21-12-2020,Kindle,93.56,3,Phoenix,CA
862832,21-12-2020,Alexa,67.2,5,Philadelphia,CA
553028,21-12-2020,Kindle,91.7,2,Chicago,PA
684172,21-12-2020,Ring Doorbell,107.96,4,Phoenix,AZ
559384,21-12-2020,Smart Plug,95.08,5,Los Angeles,AZ
768640,21-12-2020,Smart Plug,78.65,5,Chicago,NY
507962,21-12-2020,Alexa,101.4,1,Chicago,CA
464716,21-12-2020,Alexa,108.95,4,New York,NY
677539,21-12-2020,Kindle,66.3,5,Chicago,CA
184821,21-12-2020,Echo Dot,107.1,5,New York,NY
707871,21-12-2020,Smart Plug,102.35,3,Los Angeles,IL
344697,21-12-2020,Smart Plug,66.95,1,Philadelphia,CA
110207,21-12-2020,Fire Stick,35.23,3,Los Angeles,CA
826487,21-12-2020,Fire Stick,111.07,1,Phoenix,AZ
127757,21-12-2020,Echo Dot,50.93,3,Chicago,IL
554623,21-12-2020,Smart Plug,108.89,4,Los Angeles,AZ
775616,21-12-2020,Alexa,93.41,4,Philadelphia,PA
920254,21-12-2020,Smart Plug,119.09,5,Philadelphia,PA
362070,21-12-2020,Alexa,48.68,1,Chicago,IL
141340,21-12-2020,Alexa,56.02,3,Philadelphia,AZ
342955,21-12-2020,Echo Dot,38.33,5,Phoenix,CA
929783,21-12-2020,Smart Plug,119.02,4,Los Angeles,CA
992743,22-12-2020,Kindle,85.76,4,New York,NY
699608,22-12-2020,Smart Plug,54.21,5,Philadelphia,IL
464709,22-12-2020,Smart Plug,73.54,5,Phoenix,NY
528373,22-12-2020,Ring Doorbell,117.4,3,Philadelphia,IL
382081,22-12-2020,Fire Stick,61.27,5,Phoenix,CA
373363,22-12-2020,Echo Dot,102.75,4,New York,CA
109399,22-12-2020,Kindle,41.74,3,Phoenix,CA
751021,22-12-2020,Kindle,95.44,4,Philadelphia,PA
854208,22-12-2020,Kindle,64.37,1,Chicago,PA
906479,22-12-2020,Alexa,47.45,1,Phoenix,PA
331615,22-12-2020,Echo Dot,109.27,4,Los Angeles,IL
709981,22-12-2020,Fire Stick,79.49,3,Philadelphia,NY
725219,22-12-2020,Alexa,63.79,4,Philadelphia,CA
800251,22-12-2020,Kindle,66.38,5,Chicago,PA
237852,22-12-2020,Alexa,36.56,1,Los Angeles,IL
389194,22-12-2020,Alexa,74.35,2,Phoenix,AZ
697839,22-12-2020,Ring Doorbell,95.28,5,New York,CA
430810,22-12-2020,Kindle,104.08,2,New York,AZ
848979,22-12-2020,Kindle,104.84,4,Phoenix,AZ
706304,22-12-2020,Fire Stick,105.94,2,Chicago,NY
737423,22-12-2020,Echo Dot,106.33,1,New York,NY
153010,22-12-2020,Smart Plug,72.2,4,New York,AZ
332084,22-12-2020,Smart Plug,68.98,1,Los Angeles,NY
662453,22-12-2020,Ring Doorbell,39.99,5,New York,AZ
373672,22-12-2020,Smart Plug,56.24,1,New York,NY
280680,22-12-2020,Fire Stick,50.29,1,Phoenix,PA
499130,22-12-2020,Alexa,84.94,2,New York,NY
661424,22-12-2020,Kindle,59.14,2,Los Angeles,NY
448152,22-12-2020,Echo Dot,77.96,4,New York,IL
636364,22-12-2020,Smart Plug,64,3,New York,CA
780143,22-12-2020,Ring Doorbell,110.11,1,Phoenix,AZ
802076,22-12-2020,Echo Dot,68.23,1,Phoenix,CA
674586,22-12-2020,Echo Dot,105.43,1,Chicago,AZ
940736,22-12-2020,Kindle,33.71,1,Chicago,CA
965792,22-12-2020,Ring Doorbell,32.95,2,Phoenix,IL
169835,22-12-2020,Fire Stick,95.75,3,New York,CA
622757,23-12-2020,Kindle,93.87,1,New York,CA
736712,23-12-2020,Ring Doorbell,32.11,1,New York,NY
763478,23-12-2020,Fire Stick,73.9,3,Chicago,IL
354394,23-12-2020,Ring Doorbell,34.45,3,Philadelphia,NY
419055,23-12-2020,Alexa,45,1,Philadelphia,PA
203088,23-12-2020,Echo Dot,116.65,3,Philadelphia,AZ
639473,23-12-2020,Smart Plug,60.61,3,Chicago,IL
674901,23-12-2020,Echo Dot,72.24,5,New York,IL
865372,23-12-2020,Kindle,91.44,3,Philadelphia,CA
264999,23-12-2020,Ring Doorbell,112.83,4,Philadelphia,NY
362530,23-12-2020,Ring Doorbell,43.39,1,Chicago,AZ
585369,23-12-2020,Fire Stick,50.42,2,Phoenix,IL
565944,23-12-2020,Alexa,80.37,4,New York,PA
392164,23-12-2020,Alexa,89.48,5,Chicago,NY
666966,23-12-2020,Fire Stick,69.16,5,Phoenix,CA
317767,23-12-2020,Fire Stick,88.79,4,Los Angeles,CA
161394,23-12-2020,Fire Stick,31.03,2,Chicago,PA
824305,23-12-2020,Alexa,47.79,3,Chicago,PA
739665,23-12-2020,Echo Dot,105.33,3,Phoenix,PA
746004,23-12-2020,Echo Dot,98.03,1,Los Angeles,NY
287486,23-12-2020,Ring Doorbell,87.21,3,Philadelphia,IL
680206,23-12-2020,Ring Doorbell,79.39,3,Chicago,NY
584497,23-12-2020,Alexa,48.02,5,New York,IL
342556,23-12-2020,Smart Plug,54.46,4,Chicago,NY
477784,23-12-2020,Kindle,116.78,1,New York,CA
784815,23-12-2020,Alexa,30.17,4,New York,AZ
466590,23-12-2020,Smart Plug,69.71,3,New York,NY
269807,23-12-2020,Kindle,30.93,1,Chicago,IL
194702,23-12-2020,Echo Dot,60.81,1,Philadelphia,NY
205509,23-12-2020,Fire Stick,59.25,2,Philadelphia,IL
455752,23-12-2020,Ring Doorbell,40.43,4,Phoenix,CA
214310,23-12-2020,Kindle,36.25,5,Philadelphia,IL
932234,23-12-2020,Ring Doorbell,106.69,3,New York,PA
823380,23-12-2020,Fire Stick,59.18,1,Phoenix,CA
658910,23-12-2020,Smart Plug,80.37,3,Phoenix,PA
209935,23-12-2020,Ring Doorbell,98.12,1,Phoenix,CA
360440,23-12-2020,Alexa,78.49,5,Philadelphia,AZ
217919,24-12-2020,Alexa,69.36,2,Philadelphia,IL
796314,24-12-2020,Fire Stick,74.02,4,Los Angeles,PA
169519,24-12-2020,Kindle,105.19,3,Chicago,IL
811475,24-12-2020,Kindle,77.77,3,Philadelphia,AZ
598204,24-12-2020,Ring Doorbell,46.56,5,Los Angeles,PA
356587,24-12-2020,Smart Plug,46.72,1,Chicago,CA
248112,24-12-2020,Alexa,75.13,2,Philadelphia,PA
144772,24-12-2020,Fire Stick,48.16,3,New York,NY
222431,24-12-2020,Echo Dot,101.2,1,Phoenix,CA
982522,24-12-2020,Ring Doorbell,108.64,3,Phoenix,IL
294904,24-12-2020,Alexa,44.52,3,Phoenix,CA
258988,24-12-2020,Alexa,69.51,3,New York,PA
931303,24-12-2020,Smart Plug,97.51,1,Philadelphia,CA
614743,24-12-2020,Alexa,37.53,2,Philadelphia,CA
912804,24-12-2020,Smart Plug,83.48,1,Los Angeles,IL
139080,24-12-2020,Smart Plug,79.51,2,New York,AZ
206242,24-12-2020,Echo Dot,99.94,2,New York,PA
929154,24-12-2020,Ring Doorbell,115.75,5,New York,AZ
614080,24-12-2020,Kindle,73.81,5,New York,PA
129048,24-12-2020,Alexa,55.37,4,Los Angeles,NY
709493,24-12-2020,Smart Plug,34.29,1,Phoenix,AZ
416855,24-12-2020,Smart Plug,103.88,4,Phoenix,CA
267403,24-12-2020,Kindle,45.96,3,Phoenix,AZ
356392,24-12-2020,Kindle,106.83,3,Phoenix,AZ
120968,24-12-2020,Smart Plug,85.46,3,Phoenix,AZ
547185,24-12-2020,Alexa,45.31,3,Philadelphia,NY
334417,24-12-2020,Ring Doorbell,73.11,2,Chicago,AZ
635580,24-12-2020,Alexa,87.19,5,Los Angeles,PA
876230,24-12-2020,Ring Doorbell,84.77,3,Chicago,IL
441603,24-12-2020,Alexa,31.73,2,Philadelphia,AZ
873292,24-12-2020,Kindle,82.97,4,Chicago,CA
936624,24-12-2020,Alexa,111.92,4,Phoenix,AZ
708481,24-12-2020,Ring Doorbell,86.82,3,New York,IL
693453,24-12-2020,Alexa,81.16,3,Phoenix,IL
954082,24-12-2020,Alexa,98.06,5,Los Angeles,CA
593197,24-12-2020,Kindle,77.11,4,New York,PA
725686,24-12-2020,Fire Stick,96.83,5,Chicago,AZ
846470,25-12-2020,Fire Stick,45.64,4,New York,PA
984317,25-12-2020,Alexa,112.82,3,Phoenix,CA
253329,25-12-2020,Fire Stick,69.15,1,New York,CA
200588,25-12-2020,Alexa,64.43,5,Phoenix,PA
465500,25-12-2020,Kindle,97.04,3,Chicago,PA
877110,25-12-2020,Alexa,82.81,1,Phoenix,NY
624186,25-12-2020,Echo Dot,51.8,2,Philadelphia,IL
969941,25-12-2020,Smart Plug,54.39,2,Philadelphia,NY
846633,25-12-2020,Kindle,87.36,4,New York,PA
413816,25-12-2020,Ring Doorbell,65.16,5,Los Angeles,CA
832943,25-12-2020,Echo Dot,67.05,2,Chicago,CA
612552,25-12-2020,Echo Dot,90.75,1,Phoenix,PA
384257,25-12-2020,Smart Plug,85.61,2,Philadelphia,IL
362838,25-12-2020,Echo Dot,45.18,2,New York,AZ
115588,25-12-2020,Smart Plug,109.32,1,New York,AZ
817116,25-12-2020,Alexa,59.55,4,Phoenix,NY
557301,25-12-2020,Kindle,90.3,5,Philadelphia,CA
866719,25-12-2020,Kindle,113.11,2,Philadelphia,NY
345456,25-12-2020,Kindle,69.59,4,Phoenix,NY
816502,25-12-2020,Smart Plug,74.24,5,Phoenix,AZ
164373,25-12-2020,Smart Plug,90.76,4,Los Angeles,NY
972035,25-12-2020,Echo Dot,59.58,5,New York,PA
630992,25-12-2020,Kindle,61.8,5,Chicago,PA
140136,25-12-2020,Echo Dot,83.23,5,Chicago,NY
691795,25-12-2020,Alexa,58.27,2,New York,AZ
147361,25-12-2020,Echo Dot,58.18,5,Los Angeles,CA
945279,25-12-2020,Kindle,102.12,5,Chicago,AZ
992791,25-12-2020,Smart Plug,33.03,3,Phoenix,CA
242513,25-12-2020,Echo Dot,32.32,5,Los Angeles,NY
481050,25-12-2020,Echo Dot,56.52,4,Philadelphia,NY
114677,25-12-2020,Smart Plug,92.09,2,Phoenix,CA
914250,25-12-2020,Smart Plug,57.51,4,Philadelphia,AZ
364012,25-12-2020,Kindle,86.63,5,Los Angeles,PA
707879,25-12-2020,Alexa,55.76,4,Chicago,AZ
429408,25-12-2020,Ring Doorbell,32.76,1,Philadelphia,IL
697456,25-12-2020,Kindle,95.46,2,Chicago,NY
767403,26-12-2020,Echo Dot,78.9,4,Phoenix,CA
171939,26-12-2020,Kindle,87.98,1,Chicago,AZ
377876,26-12-2020,Kindle,45.96,2,Phoenix,CA
941676,26-12-2020,Smart Plug,85.57,4,Los Angeles,CA
511742,26-12-2020,Alexa,102.82,1,Phoenix,NY
895772,26-12-2020,Ring Doorbell,42.64,2,New York,NY
859848,26-12-2020,Alexa,55.47,1,Phoenix,PA
908826,26-12-2020,Kindle,101.26,3,New York,PA
460701,26-12-2020,Smart Plug,87.94,4,Chicago,AZ
235174,26-12-2020,Smart Plug,46.94,4,New York,CA
595062,26-12-2020,Echo Dot,54.47,5,Philadelphia,PA
643447,26-12-2020,Fire Stick,111.47,5,Philadelphia,CA
222366,26-12-2020,Echo Dot,64.01,4,Chicago,AZ
296164,26-12-2020,Ring Doorbell,38.36,2,New York,CA
892644,26-12-2020,Echo Dot,89.7,3,New York,IL
590576,26-12-2020,Echo Dot,66.14,2,New York,AZ
923837,26-12-2020,Fire Stick,95.83,4,Chicago,IL
492776,26-12-2020,Smart Plug,40.15,4,Philadelphia,CA
439205,26-12-2020,Smart Plug,57.67,5,Phoenix,AZ
456440,26-12-2020,Alexa,65.35,4,New York,PA
941618,26-12-2020,Alexa,81.72,4,Chicago,AZ
866164,26-12-2020,Kindle,46.65,5,Chicago,IL
848353,26-12-2020,Ring Doorbell,58.97,5,Philadelphia,AZ
485289,26-12-2020,Kindle,98.93,1,Chicago,CA
606767,26-12-2020,Kindle,46.99,2,New York,IL
634820,26-12-2020,Alexa,64.2,4,Philadelphia,CA
310126,26-12-2020,Alexa,65.24,5,Philadelphia,AZ
316351,26-12-2020,Echo Dot,48.7,3,Los Angeles,AZ
428684,26-12-2020,Smart Plug,108.54,1,Los Angeles,CA
203021,26-12-2020,Alexa,76.34,2,Chicago,NY
889703,26-12-2020,Fire Stick,64.75,3,Phoenix,CA
100209,26-12-2020,Echo Dot,100.03,2,Chicago,CA
322071,26-12-2020,Fire Stick,33.31,2,Phoenix,PA
760899,26-12-2020,Fire Stick,119.84,2,Chicago,PA
906409,26-12-2020,Smart Plug,116.49,4,Los Angeles,IL
305214,26-12-2020,Fire Stick,37.88,5,Los Angeles,IL
209920,26-12-2020,Fire Stick,109.93,2,Philadelphia,AZ
490300,27-12-2020,Ring Doorbell,57.96,1,Philadelphia,NY
461732,27-12-2020,Fire Stick,39.41,5,Los Angeles,NY
430828,27-12-2020,Fire Stick,81.32,2,Los Angeles,IL
330144,27-12-2020,Echo Dot,108.17,5,Phoenix,NY
367751,27-12-2020,Echo Dot,44.37,5,Phoenix,NY
316194,27-12-2020,Smart Plug,117.32,4,Chicago,NY
456930,27-12-2020,Smart Plug,56.22,4,Chicago,CA
488550,27-12-2020,Ring Doorbell,81.26,3,Los Angeles,IL
283011,27-12-2020,Fire Stick,89.88,5,Los Angeles,IL
773954,27-12-2020,Kindle,61.56,2,Philadelphia,AZ
551598,27-12-2020,Fire Stick,109.01,5,New York,PA
107399,27-12-2020,Fire Stick,119.32,1,New York,PA
614242,27-12-2020,Ring Doorbell,66.76,2,Chicago,IL
751100,27-12-2020,Smart Plug,43.06,3,Los Angeles,NY
198662,27-12-2020,Alexa,109.61,3,Los Angeles,NY
395761,27-12-2020,Smart Plug,77.33,5,Phoenix,CA
762858,27-12-2020,Echo Dot,96.61,1,Chicago,PA
989258,27-12-2020,Smart Plug,62.24,1,Phoenix,NY
872592,27-12-2020,Ring Doorbell,40.2,3,Phoenix,CA
473221,27-12-2020,Alexa,107.34,3,Los Angeles,AZ
937056,27-12-2020,Fire Stick,73.48,4,Phoenix,NY
896060,27-12-2020,Alexa,39.82,5,Philadelphia,PA
493545,27-12-2020,Ring Doorbell,46.86,3,Los Angeles,PA
400763,27-12-2020,Ring Doorbell,96.74,5,New York,CA
107032,27-12-2020,Smart Plug,108.82,1,Chicago,PA
803454,27-12-2020,Kindle,54.95,5,Phoenix,PA
400178,27-12-2020,Ring Doorbell,55.24,3,Philadelphia,PA
726946,27-12-2020,Echo Dot,39.15,3,Phoenix,PA
615882,27-12-2020,Ring Doorbell,67.7,4,Los Angeles,IL
972590,27-12-2020,Alexa,110.23,3,Philadelphia,IL
679552,27-12-2020,Ring Doorbell,44.79,1,New York,PA
718408,27-12-2020,Smart Plug,100.12,3,Philadelphia,AZ
147850,27-12-2020,Fire Stick,49.7,1,Los Angeles,AZ
629010,27-12-2020,Smart Plug,48.24,4,Philadelphia,IL
379916,27-12-2020,Ring Doorbell,31.35,4,Philadelphia,NY
448249,27-12-2020,Ring Doorbell,90.28,5,New York,NY
534895,28-12-2020,Fire Stick,64.82,5,Philadelphia,AZ
104576,28-12-2020,Kindle,117.64,1,Phoenix,AZ
782067,28-12-2020,Echo Dot,34.65,3,Los Angeles,CA
461548,28-12-2020,Alexa,35.93,1,Los Angeles,AZ
534848,28-12-2020,Smart Plug,55.6,3,New York,IL
665764,28-12-2020,Smart Plug,78.4,4,Philadelphia,PA
348292,28-12-2020,Alexa,97.36,5,Los Angeles,NY
523501,28-12-2020,Ring Doorbell,57.27,5,New York,PA
910586,28-12-2020,Fire Stick,60.02,4,Los Angeles,AZ
513270,28-12-2020,Echo Dot,94.74,3,Phoenix,NY
379309,28-12-2020,Kindle,63.28,3,New York,PA
114439,28-12-2020,Alexa,88.73,1,Philadelphia,AZ
480355,28-12-2020,Echo Dot,58.28,5,New York,PA
668806,28-12-2020,Smart Plug,119.25,2,Phoenix,CA
319123,28-12-2020,Echo Dot,112.5,1,Philadelphia,AZ
651250,28-12-2020,Ring Doorbell,82.8,2,New York,PA
863445,28-12-2020,Kindle,116.48,5,Phoenix,NY
399907,28-12-2020,Echo Dot,80.56,1,Los Angeles,IL
216189,28-12-2020,Ring Doorbell,106.6,3,Philadelphia,NY
210290,28-12-2020,Smart Plug,115.74,5,Philadelphia,NY
997246,28-12-2020,Kindle,117.83,3,Philadelphia,AZ
905896,28-12-2020,Kindle,117.47,2,Chicago,AZ
223980,28-12-2020,Kindle,108.57,2,Los Angeles,IL
327021,28-12-2020,Smart Plug,65.54,4,Chicago,AZ
788630,28-12-2020,Fire Stick,119.29,1,New York,NY
142299,28-12-2020,Smart Plug,100.16,3,Chicago,NY
841165,28-12-2020,Fire Stick,106.62,4,Chicago,IL
131541,28-12-2020,Ring Doorbell,101.95,4,New York,NY
435689,28-12-2020,Fire Stick,81.57,4,New York,CA
575759,28-12-2020,Smart Plug,78.71,3,Philadelphia,NY
847358,28-12-2020,Ring Doorbell,67.26,5,Los Angeles,IL
229188,28-12-2020,Echo Dot,41.28,5,New York,CA
308150,28-12-2020,Smart Plug,86.65,5,Chicago,IL
576186,28-12-2020,Kindle,58.93,2,Philadelphia,NY
916197,28-12-2020,Echo Dot,47.28,1,Los Angeles,NY
910201,28-12-2020,Alexa,53.56,4,New York,CA
319073,28-12-2020,Ring Doorbell,64.85,5,Phoenix,CA
580620,29-12-2020,Alexa,30.7,4,New York,IL
644444,29-12-2020,Alexa,61.43,2,Los Angeles,NY
841196,29-12-2020,Kindle,87.36,4,Chicago,CA
543697,29-12-2020,Ring Doorbell,48.03,2,Phoenix,AZ
768795,29-12-2020,Ring Doorbell,49.13,2,Philadelphia,NY
825010,29-12-2020,Kindle,44.14,5,Philadelphia,NY
801696,29-12-2020,Fire Stick,51.47,4,Los Angeles,CA
173631,29-12-2020,Ring Doorbell,32.37,3,Philadelphia,CA
924341,29-12-2020,Kindle,118.06,2,New York,NY
693775,29-12-2020,Ring Doorbell,36.17,1,Philadelphia,PA
585825,29-12-2020,Fire Stick,95.54,1,Philadelphia,CA
409799,29-12-2020,Alexa,54.28,5,Philadelphia,CA
527557,29-12-2020,Smart Plug,74.74,2,Philadelphia,NY
867023,29-12-2020,Smart Plug,59.88,2,Philadelphia,IL
819542,29-12-2020,Ring Doorbell,117.36,3,Los Angeles,NY
151786,29-12-2020,Kindle,62.28,5,Phoenix,PA
168304,29-12-2020,Ring Doorbell,70.3,4,Phoenix,PA
465750,29-12-2020,Alexa,118.98,3,Chicago,AZ
277586,29-12-2020,Ring Doorbell,38.92,5,Chicago,CA
745226,29-12-2020,Alexa,56.61,3,New York,IL
527195,29-12-2020,Fire Stick,64.69,4,Chicago,CA
584103,29-12-2020,Fire Stick,70.47,3,Phoenix,IL
967413,29-12-2020,Alexa,116.16,1,Chicago,IL
155107,29-12-2020,Ring Doorbell,64.36,1,Los Angeles,IL
622058,29-12-2020,Kindle,55.34,3,Los Angeles,PA
345191,29-12-2020,Kindle,58.28,3,Chicago,NY
756520,29-12-2020,Alexa,41.37,3,Phoenix,NY
450041,29-12-2020,Ring Doorbell,42.67,3,Phoenix,CA
172577,29-12-2020,Ring Doorbell,51.79,3,Chicago,IL
839663,29-12-2020,Smart Plug,45.49,2,Philadelphia,CA
504062,29-12-2020,Smart Plug,60.39,4,Phoenix,AZ
360933,29-12-2020,Fire Stick,42.61,5,Phoenix,IL
728468,29-12-2020,Ring Doorbell,80.91,3,Phoenix,CA
382068,29-12-2020,Alexa,115.56,1,Philadelphia,NY
473337,29-12-2020,Smart Plug,74.83,2,Chicago,NY
769242,29-12-2020,Kindle,70.19,1,Chicago,NY
835634,30-12-2020,Echo Dot,46.72,5,New York,NY
101095,30-12-2020,Echo Dot,50.01,2,New York,AZ
466349,30-12-2020,Ring Doorbell,85.97,5,Philadelphia,NY
796343,30-12-2020,Alexa,40.6,3,New York,AZ
638411,30-12-2020,Fire Stick,45.93,5,Los Angeles,AZ
586884,30-12-2020,Echo Dot,82.69,5,New York,PA
821975,30-12-2020,Kindle,96.16,1,New York,PA
588409,30-12-2020,Kindle,114.77,3,Philadelphia,AZ
931710,30-12-2020,Kindle,45.92,1,Phoenix,CA
984343,30-12-2020,Echo Dot,94.59,2,Los Angeles,CA
